,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59
607,-50.25099515636408,78.76868247421397,27.338347861476752,25.033545052381122,-5.227925567704632,19.571041321890174,-7.267830265068399,12.286495242556738,-1.9966457844073084,0.2976053911421862,2.811884746211223,2.761889884986207,-4.210684546597919,2.1116883638367088,-2.6738511150637447,4.910415215034195,-0.14432451333629073,2.6494797350512895,1.9442310064049084,-1.368044587770328,1.6526504037861391,-0.2391013266973851,0.12223395239411079,0.014304646061830137,-0.008192088920033652,0.01581669689132895,-0.06670594057192766,-0.029194653763443008,-0.08470972990179224,-0.08744043828874724,0.009266352483853001,-0.07255129759875062,-0.0787626713611314,-0.04663302927085491,-0.05315943460621936,-0.005980751487311586,-0.01413305036327382,0.01813779501160536,0.007268377790017314,-0.025633186710911283,-0.11002892852566933,-0.03592117571309943,0.019856355815784474,0.001627385249162804,0.003994956693693218,0.004262377786038394,0.0027962369494537735,0.012773350462053398,0.001873461643927333,-0.01134273948676285,-0.0039621641646997155,0.0037531646909798196,0.0013547744394976587,-0.007593366670151562,0.008490783119512227,0.012500687046947083,0.0005286837647302931,-0.009533796065266725,0.0042864293118441464,0.004961505392950328
608,-42.17566407932741,71.39041187102777,34.75294380551309,33.288935283260805,-0.8726955344047612,21.024328789279934,-8.076032248412641,12.59963263659559,-1.2837151338889046,-1.363059811940327,1.8537817858423873,-0.610128109289409,-6.393482199697803,1.7398866737762941,-3.6733013649851243,6.251455712668832,-0.7517564280760034,2.9328277383688315,2.038487187679466,-2.010134571311606,-0.15993860593276651,0.022103336837143214,0.09689198597266019,0.036534844796979715,0.04976793048880354,0.07234003200891347,-0.009161335994802384,0.03759126450779921,0.0270505657112363,-0.03858326520047361,0.00015713677860518057,-0.02079214558236099,0.025389254116685415,-0.0022784899957060266,6.295473578357996e-05,-0.0014790488715371029,-0.03872153983922163,-0.03277265301567335,-0.053903357408443806,-0.021215822177906345,-0.005130573825020748,-0.0026042364431276928,0.001048504405272635,0.0025397274048339566,-0.013560106610922579,-0.011557474527960042,0.001973586915240552,0.00799382917971795,0.011958832624189866,-0.0074974313423555134,0.003853675740905284,-0.00706795214686778,0.008252668524353829,0.011371273707619155,0.0020003929148647076,0.009857114327109378,0.007757349569433397,-2.0904820409694077e-05,0.010392705560447087,0.009034879477230364
609,-49.86624656309978,72.73298682088424,36.07235315141606,36.661580756197615,1.5750757742652088,21.507773351601156,-7.5762022488985705,14.306508178162064,-1.151120959766179,-0.9949891637465591,3.0035440398809348,-1.1953200631584144,-6.108128343828412,2.9205036533224433,-5.276230616211705,6.7036714035062435,-2.4320351918238745,4.334457726972494,-0.10653161897248188,-1.5500888006675493,-0.11089370681411331,-0.007115053593406575,0.017399344124688996,-0.05128824704935002,0.01432049768619894,-0.003664167215749133,0.030110416254890936,0.010194173850678947,0.00700617661836221,0.023845315893504623,0.027491026412265928,0.049934467279769384,-0.00041623956614092575,0.03546716527443864,-0.014970351571381995,0.04681646818523872,-0.03282429109097147,-0.033204221523060684,-0.03440576080606509,0.009730828610600826,0.004265751905516491,-0.008499987471074756,-0.012226049653439914,0.01090978383512532,0.001887353765413754,-0.0003998306981030156,-0.0004111051475794856,0.005467708764025656,-4.08642021057616e-06,0.017987013581202707,0.0035720778755657457,-0.004916857559535584,-0.003591856938114176,-0.008546968299870747,-0.0025457897204705674,0.0010456390674120173,0.013628858240460118,-0.006276478564088231,0.001285330936843114,0.010635271232075682
610,-73.1367347720531,72.75245158444807,31.983946333861876,36.637995903051944,3.8562451537970985,19.54900339010585,-2.77228104525243,16.33111497347312,-0.3511249572395522,4.50962305292312,3.37632480951195,2.243731327784422,-5.733119124901231,3.5850692878001262,-3.4717267973701462,5.329918162335132,-1.2096975777515149,4.098646651960775,-1.9764968355317738,-0.8229572095880487,-1.1431800600253934,0.39783721857136045,-0.21165350286460427,-0.030934887615124144,0.04971273419196486,-0.03480735916301478,0.07935333818041158,-0.010905546570450788,0.02715187768216079,0.0929255644996653,-0.041128928248567724,0.04670194489485053,0.06398927981604727,0.03861022568724124,0.022454501695482444,-0.001932645180747101,0.004446500807177573,-0.005749091893716937,0.005358753043714523,0.041941288594635875,-0.07905432410514689,0.035863295939292675,0.004401527124228432,-0.015449520726196889,-0.005575795543706794,-0.002732184956659217,-0.009992009044335514,-0.005977407736907818,0.001910246064307715,0.006267290253287589,0.011016691372074132,-0.006129197505901617,0.008809612824101847,0.01145213830517412,-0.0041939017385029835,0.013648832718486208,3.3817897138875604e-05,-0.0049306478262636615,0.010211362591541017,0.010588100485400287
680,-264.9674767205469,129.27709725520702,-71.86890334448276,-30.770892951611156,-45.82559963771942,-18.209592522999834,27.873362441428373,21.718817709032564,2.30074713228107,-11.971163658183846,-11.325290012723464,6.4073453108600695,12.898188094209427,-7.2467573886125,-9.638563534183588,-4.561395628383095,-4.409018008924342,5.875826758947343,1.5208725016141182,-12.453068406980131,-7.543437923145173,-3.3868047510210677,2.4244059817306236,0.15775292375857514,1.154348435172928,2.123517399555208,1.0974805029034302,1.2049418857243337,0.08018674145591762,-0.29375256570489555,1.0523697166951005,0.5079040868775808,0.07049829926024438,3.396216664294714e-05,-0.36540795405239745,-0.002390322331622644,0.205825914773461,0.01914667137237466,-0.3161414727639026,-0.6695019257686016,-0.9205034678004848,-0.013369783408905787,0.36558273920069045,-0.2329525643924053,0.02572887053102287,-0.09126506480318972,-0.08195200598752757,-0.023145485964036885,0.24546613940233106,0.1698952332367047,-0.158816771390005,-0.2885997875667068,-0.1783067034159334,0.21330213836812018,0.02839576487379244,-0.08427553634532586,0.06332823971065493,-0.18790396262160614,-0.2991192103606284,0.17950988881128666
802,-157.69522737350604,117.65051529346852,-23.483901789065083,-6.917923652264475,-29.16292598074042,-11.558828894488286,-30.424021674684056,-20.50147727183588,-30.772640026438882,-10.894901630630937,-20.189365292932557,-9.588513399154445,-21.943340064792487,-13.589920550167388,-17.222523871257973,-9.65780640644626,-20.070376404599426,-11.49878442043834,-13.123227831195956,-7.571313994250486,0.07211176598953606,0.0801778467460583,-0.16495433834065873,0.052314850497651985,-0.08534805331236411,0.00703839536302977,0.012544022704614459,-0.03868376852282733,0.07310346849472919,0.06588203610301802,0.025227767597649834,0.0036589014153813456,-0.025505757659847125,-0.025076067811849147,-0.03580853336906493,-0.02049019761155143,0.019984439673797125,-0.026294792536888063,0.0683746780982256,0.07862611410443382,0.009585668033163264,-0.022766144803309345,0.03056729644592223,0.03650517739578241,0.02211994489212277,0.01623561402104617,0.017901156259656197,0.009157844056046811,-0.0006113958190514805,-0.009128880752184728,0.008519483257837693,-0.006887359256403263,0.006656317522861855,0.006681611482933294,0.018018231967791863,0.021693111096196756,0.01897755851312471,0.004569686907331485,0.007879049276550793,0.007263110982256191
803,-158.82347211543185,120.47641439843521,-27.54695764298293,-5.885675179399201,-28.15232695298312,-12.586469101626616,-30.858143529445773,-24.0213824652016,-28.800391061487755,-8.004336038518835,-22.19143112030142,-9.656356862678086,-20.15688988789137,-14.766130323373321,-16.81913746049942,-9.669969687934062,-21.10802739481074,-10.266314221877037,-13.328683457756544,-7.443926430758139,-0.0918578307295681,0.024874574556727674,-0.11622596539043667,-0.053245807704392877,-0.07327782020617929,-0.05227711169688607,0.009663925356430528,0.002091397403826854,-0.033935524444102694,-0.04335420756228973,-0.1398112425646858,-0.031177220209014186,-0.006634531821560382,-0.013536102369722327,-0.006230300064667815,-0.05433490056241796,-0.09731765809743305,-0.043430052115291974,-0.06837542197725661,-0.01612188343763419,-0.017669510169020516,-0.004959121673089925,0.028494493683205464,0.02529990157689148,0.02201857017854301,0.006156510878397642,0.020486123827276687,0.030055817428730362,0.021057978133898387,0.013231667070492831,0.018139834900922074,0.0018139525406482306,0.006737987225579193,0.006802449851643294,0.027915900456769054,0.012367299260408976,0.007580829809378713,0.005167132795994896,-0.003479846738418421,-0.0031913088675189377
804,-166.4506322852136,116.7548499460429,-29.204954670220747,-5.073045260838229,-28.3084590592861,-8.401425230443927,-29.44068222169479,-22.10271139458429,-25.706609013123916,-10.932262805994679,-22.248916224297474,-8.582799469398237,-20.932598830107995,-12.38752992906285,-16.909394441617643,-9.802659858009324,-20.401919899118464,-11.950744135927726,-13.483501984062723,-7.9324995383519195,0.009021795834754228,-0.10688455967105397,-0.02083972355712156,0.043246612635515956,-0.06618350749607267,-0.017139512543156408,0.0253358411038045,0.018054249508924113,-0.03689705299449628,-0.03525507726393656,-0.008466086237764202,-0.04556837658213103,0.0180221787379367,0.01579064673083386,-0.014415776266258453,-0.07667436541291368,-0.02286341009445305,0.05789494568003929,-0.014492282779141467,-0.04034217267708552,0.033444302412041715,0.0190026172781096,0.006075542399749007,-0.0015410876786439308,0.0235975236540805,-0.01695744584568195,0.021847738103226558,0.022189814307740204,-0.01430554607445373,0.007381172022781708,0.020426673429845436,0.023300639209154615,0.01129215105923614,0.015787459130356302,0.01186535752356027,-0.013565396399902525,0.015607723689603498,0.02394682159588665,-0.010562971312411166,0.007969802183807922
805,-172.7716820382891,111.63186374197736,-21.044844623138058,-6.078678158496132,-27.9748674174394,-6.08132774152198,-28.27171208111079,-20.296062711321817,-26.80678219228977,-12.001732599513755,-20.451879624527265,-9.692050299927377,-20.884758678907886,-12.219276046154176,-18.132063514198244,-9.281610396593127,-19.61559946389106,-10.45852248776028,-11.825375252716434,-8.120652271744829,-0.11568148853409564,-0.2562237267754583,0.29759177853050567,-0.12297737069520674,-0.02721902585065868,0.015583971416453032,-0.030502330814087097,-0.02327231238276454,-0.023539393021622567,0.007715405656844267,0.06312096612449683,-0.037194540690264434,-0.031228031156122164,-0.05348005946581674,0.06332154369034951,-0.025109979926467303,0.06019170974871939,0.07000763323213352,0.052271422062559705,0.022894584935585376,0.006547603839014244,0.00994313233623463,0.03859396153572574,0.03389316691859558,0.04808923748120578,0.02513505089658257,0.0012013870981124031,0.016496600704758925,0.024690530729597673,0.011009952697972603,0.006934575959927292,0.03348656349793737,0.034445990422467286,0.022500242479810598,0.01323561688824082,0.008145522639422958,0.019080044833954347,0.015712170624432368,0.025151232556833724,0.02259946328366741
806,-174.73021570518745,105.58114206090077,-11.566619264554006,-7.535454868280923,-26.382822573692753,-5.2898135918695,-30.735548603572344,-18.92255058095567,-26.56436195052158,-10.080558270050137,-20.151670419558357,-9.644493574844901,-19.468773165253488,-13.414913336041842,-16.984107620875932,-9.999253943413597,-20.100962170510165,-9.815757129210606,-11.182868569145324,-5.764184864666607,0.3431707454048794,-0.10986299744933724,0.20444294982634756,-0.05925025252343152,0.09859300313827091,0.059066608104280355,-0.08298924315110065,0.006415265830972793,0.021740428975394972,0.10481122449569744,0.019041752955705853,0.03652136305987741,-0.025033649909153466,0.049192121905592946,-0.04466838976153763,0.03394585148210508,0.01830223763895836,-0.0567301033969365,0.023699761831138828,0.10592878062601153,0.04444182848960668,0.020255341143747913,-0.017936064518858763,0.00579112424663567,0.011723285811240991,-0.0064765869195797954,0.03200138920929047,0.02887837682613648,0.037543686434125825,0.032111932573334945,0.0174756438865191,0.01659858432828088,0.010140138267670237,0.02071612607076125,0.01580545190264001,0.018328836061828654,0.034487191198935216,0.010517714439297873,0.011307734604451756,0.00585325357372181
807,-175.00796244331298,111.9470343842376,-12.15944253876034,-9.662736530806274,-26.964693931650153,-7.401586996689086,-31.61794663271479,-18.057926433038514,-26.36384696342067,-8.822869776872858,-20.22471138862955,-9.952632515292102,-19.354754908601254,-13.838987765675794,-18.062763901897128,-9.592921057661288,-19.81516851473087,-9.937291715130074,-10.986186608627422,-4.500843400883798,-0.061909422607238154,0.29632990123242753,-0.24140396847201923,-0.10385435290957437,-0.07192693357857162,-0.029473818293727853,0.06815826577146022,-0.05528746253752229,-0.006504491105235754,-0.0013152016832722307,-0.02447934026137931,-0.05985707686181763,-0.03319016985403966,-0.015469543144608348,-0.08303269310300022,-0.03714995276725057,-0.05320867284290872,-0.011194496095491346,-0.011937868948147643,-0.07891411867539459,0.03257656594869444,-0.0012027979531969207,0.03908302019835716,-0.01920872620816549,0.009244294906903193,0.02260111664189905,0.010274207093222493,0.011572008530714868,-0.003408497791101505,-0.005340887188902953,0.017629668716747142,0.01666356244270234,0.025134135895104655,0.01723208416930541,0.009567665786413274,-0.008752057665951687,0.0045978799426696255,0.007558613055202972,0.008226665177050462,0.00721305114909933
814,-85.13057873683658,112.07845777335037,-60.264173471418985,4.871279848347526,-31.13953565543633,-22.98360984562145,-25.269091391248423,-4.817521107559933,-26.23803110941194,-5.214500995018685,-7.134268125470897,3.315444304576519,4.77643610359525,2.9451062588565677,4.349255885618387,13.323334973007992,17.691499362238716,15.79683537821017,6.337680968571117,6.089759248384147,-14.461653232996598,1.0234274361511058,-0.8523231814105073,-0.0941657433360672,-0.13079940760730893,-0.8079659856239949,0.3139573222887066,0.24073836461191303,0.16738884812066923,0.4177754082070212,0.9881662130242446,-0.37641586523054066,0.8554862882656548,0.18724477827684305,0.7110028299540507,0.42131265625835257,0.6372973407731792,0.2772204377085334,0.587211977291969,0.1326976994612867,-0.6886578279672855,0.11338997680534799,0.22488070206052768,0.08169128014304089,0.32948339895718426,0.009811584365370642,0.3035102149097116,0.09388502599607956,0.21251484555214636,0.06612138049762248,0.09772765709127645,0.09921136035278834,0.06775680131354035,-0.05586714031123541,-0.053564908808846144,-0.027047971833161256,-0.01481537372009156,-0.021685369663140934,-0.10482768112902084,0.05190226258626836
833,-529.4659141389623,56.90649359999788,-24.332932637510712,-2.1313822663894078,14.253116076694088,9.115914660796292,10.348541495148126,9.018568945504164,0.04425475136748177,1.3342946710752221,0.22747778238192914,1.8898600421647456,0.5352163940284075,6.458401815460594,0.24199243736643533,3.852493108234426,0.5875296580290985,-1.6161421197302177,-0.9487157164260236,4.53279947567518,-0.004811870097700471,0.0006460962860964654,0.01601362202008593,0.026071876639918994,0.02499198709096529,0.017989458882421948,0.013037436044010758,0.012753501259332733,0.014850925088616978,0.01666247833031511,0.016431215854007277,0.012320306065186457,0.00397838620391655,-0.004743422196875832,-0.007747434215396901,-0.003012224771288883,0.0045489692352884,0.008106644950748046,0.006054609389839461,0.002951905013687149,-0.0007873857994044971,-0.0024868316253403733,-0.005088531664950919,-0.006362203856904404,-0.005795420087152796,-0.005046625009678109,-0.005465424360403671,-0.006530994622121964,-0.007016740427898153,-0.0065522906910845755,-0.005354090637172307,-0.0032636754124094596,4.266180115078576e-05,0.003778282279413062,0.005879428954641682,0.004926183825236646,0.0017923087027563072,-0.0010716729066193862,-0.0018520386864361547,-0.0006221581207394163
